model_name,logreg_c,dtree_max_depth,dtree_min_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_min_child_weight,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,xgb_gamma,cb_iterations,cb_depth,cb_learning_rate,cb_l2_leaf_reg,threshold,tp,fp,fn,tn,sens,spec
xgboost,0.0,0,0,50,3,0.02,1.0,0.9,0.8,6.0,0.2,0,0,0.0,0.0,0.4375603497028351,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,30,3,0.02,2.0,0.9,0.8,1.0,0.0,0,0,0.0,0.0,0.4298493564128876,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,30,3,0.02,2.0,0.9,0.8,1.0,0.2,0,0,0.0,0.0,0.4298493564128876,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,30,4,0.02,2.0,0.9,0.8,1.0,0.0,0,0,0.0,0.0,0.4298493564128876,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,30,4,0.02,2.0,0.9,0.8,1.0,0.2,0,0,0.0,0.0,0.4298493564128876,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.8,6.0,0.2,0,0,0.0,0.0,0.4272119700908661,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.8,6.0,0.2,0,0,0.0,0.0,0.4272119700908661,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.42659541964530945,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.42659541964530945,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.42435941100120544,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.42435941100120544,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.8,6.0,0.2,0,0,0.0,0.0,0.4240848124027252,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.8,6.0,0.2,0,0,0.0,0.0,0.4240848124027252,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.8,3.0,0.0,0,0,0.0,0.0,0.41986942291259766,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.8,3.0,0.0,0,0,0.0,0.0,0.41986942291259766,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.8,3.0,0.2,0,0,0.0,0.0,0.4181562066078186,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.8,3.0,0.2,0,0,0.0,0.0,0.4181562066078186,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.9,3.0,0.0,0,0,0.0,0.0,0.41545408964157104,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.9,3.0,0.0,0,0,0.0,0.0,0.41545408964157104,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.9,3.0,0.2,0,0,0.0,0.0,0.4153914749622345,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.9,3.0,0.2,0,0,0.0,0.0,0.4153914749622345,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,80,4,0.02,1.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.41348645091056824,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,80,3,0.02,1.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.41323813796043396,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,4,0.03,1.0,0.85,0.8,6.0,0.2,0,0,0.0,0.0,0.41115081310272217,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,80,4,0.02,1.0,0.85,0.9,6.0,0.0,0,0,0.0,0.0,0.4106811285018921,29,22,5,135,0.8529411764705882,0.8598726114649682
