meta_model,class_weight_spec,meta_c,rf_n_estimators,rf_max_depth,rf_min_samples_leaf,cb_iterations,cb_depth,cb_learning_rate,n_splits,n_repeats,target_pos_ratio,use_raw_features,threshold,tp,fp,fn,tn,sens,spec,cost,constraint_violation,preserve_fn_excess,meets_max_fp,meets_target_fn,meets_preserve_fn_max,meets_both
rf,balanced,1.0,500,3.0,1,0,0,0.0,5,5,0.25,True,0.21314727937971162,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,balanced,1.0,200,5.0,4,0,0,0.0,5,5,0.45,True,0.21190772864591617,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,balanced,1.0,200,8.0,4,0,0,0.0,5,5,0.45,True,0.21113209001627645,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:3,1.0,200,8.0,2,0,0,0.0,5,5,0.45,True,0.20608914521923855,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
catboost,1:8,0.0,0,,0,200,5,0.03,5,5,0.25,True,0.20381860894991438,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:3,1.0,500,5.0,4,0,0,0.0,5,5,0.25,True,0.1991582899910333,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:3,1.0,500,8.0,4,0,0,0.0,5,5,0.25,True,0.1970622086100361,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
logreg,1:5,0.1,0,,0,0,0,0.0,5,5,0.25,True,0.19364931493885,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:3,1.0,500,8.0,2,0,0,0.0,5,5,0.35,True,0.18701547088849169,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:5,1.0,200,5.0,2,0,0,0.0,5,5,0.25,True,0.18662119776916228,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:5,1.0,500,5.0,2,0,0,0.0,5,5,0.25,True,0.18426360996786156,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:3,1.0,500,8.0,1,0,0,0.0,5,5,0.45,True,0.17929283540371982,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:8,1.0,500,8.0,1,0,0,0.0,5,5,0.35,True,0.17710732957913905,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:5,1.0,200,8.0,1,0,0,0.0,5,5,0.35,True,0.16920345574422133,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:3,1.0,200,5.0,2,0,0,0.0,5,5,0.25,True,0.1685180901152973,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
logreg,1:3,0.1,0,,0,0,0,0.0,5,5,0.25,True,0.16585035657953345,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,balanced,1.0,500,8.0,2,0,0,0.0,5,5,0.25,True,0.1571164716207725,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:3,1.0,500,8.0,2,0,0,0.0,5,5,0.25,True,0.15488680239780858,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
catboost,balanced,0.0,0,,0,200,3,0.05,5,5,0.35,True,0.1545360464437026,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:3,1.0,200,5.0,1,0,0,0.0,5,5,0.25,True,0.15261233223937323,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:8,1.0,500,8.0,1,0,0,0.0,5,5,0.25,True,0.14104862922714617,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
catboost,1:3,0.0,0,,0,200,3,0.05,5,5,0.45,True,0.12814029337681004,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
catboost,1:5,0.0,0,,0,200,5,0.05,5,5,0.25,True,0.08562877247298226,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
catboost,1:3,0.0,0,,0,200,5,0.05,5,5,0.25,True,0.06237332215235292,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:8,1.0,500,8.0,4,0,0,0.0,5,5,0.45,True,0.2762130693112542,29,53,5,104,0.8529411764705882,0.6624203821656051,78.0,6.571428571428571,0,False,False,True,False
rf,1:8,1.0,500,8.0,4,0,0,0.0,5,5,0.35,True,0.2638531081398919,29,53,5,104,0.8529411764705882,0.6624203821656051,78.0,6.571428571428571,0,False,False,True,False
rf,1:3,1.0,500,5.0,1,0,0,0.0,5,5,0.45,True,0.2159019787112247,29,53,5,104,0.8529411764705882,0.6624203821656051,78.0,6.571428571428571,0,False,False,True,False
rf,1:5,1.0,500,8.0,1,0,0,0.0,5,5,0.35,True,0.16298186248414712,29,53,5,104,0.8529411764705882,0.6624203821656051,78.0,6.571428571428571,0,False,False,True,False
rf,balanced,1.0,200,8.0,1,0,0,0.0,5,5,0.35,True,0.14885573107067324,29,53,5,104,0.8529411764705882,0.6624203821656051,78.0,6.571428571428571,0,False,False,True,False
rf,1:3,1.0,500,5.0,1,0,0,0.0,5,5,0.25,True,0.14661936754498633,29,53,5,104,0.8529411764705882,0.6624203821656051,78.0,6.571428571428571,0,False,False,True,False
rf,1:5,1.0,200,3.0,1,0,0,0.0,5,5,0.45,True,0.4216600987422627,28,53,6,104,0.8235294117647058,0.6624203821656051,83.0,6.571428571428571,0,False,False,True,False
rf,1:5,1.0,200,3.0,2,0,0,0.0,5,5,0.45,True,0.4210986072833161,28,53,6,104,0.8235294117647058,0.6624203821656051,83.0,6.571428571428571,0,False,False,True,False
rf,1:5,1.0,200,3.0,4,0,0,0.0,5,5,0.25,True,0.27383018440144136,28,53,6,104,0.8235294117647058,0.6624203821656051,83.0,6.571428571428571,0,False,False,True,False
rf,1:5,1.0,200,5.0,2,0,0,0.0,5,5,0.45,True,0.2684295422741182,28,53,6,104,0.8235294117647058,0.6624203821656051,83.0,6.571428571428571,0,False,False,True,False
rf,1:5,1.0,500,5.0,2,0,0,0.0,5,5,0.45,True,0.26659908390124964,28,53,6,104,0.8235294117647058,0.6624203821656051,83.0,6.571428571428571,0,False,False,True,False
logreg,1:8,0.1,0,,0,0,0,0.0,5,5,0.25,True,0.2210825087262997,28,53,6,104,0.8235294117647058,0.6624203821656051,83.0,6.571428571428571,0,False,False,True,False
rf,balanced,1.0,500,3.0,4,0,0,0.0,5,5,0.25,True,0.22057975322481269,28,53,6,104,0.8235294117647058,0.6624203821656051,83.0,6.571428571428571,0,False,False,True,False
rf,1:3,1.0,500,3.0,4,0,0,0.0,5,5,0.25,True,0.2191495285933791,28,53,6,104,0.8235294117647058,0.6624203821656051,83.0,6.571428571428571,0,False,False,True,False
rf,balanced,1.0,200,3.0,2,0,0,0.0,5,5,0.25,True,0.21624267113823978,28,53,6,104,0.8235294117647058,0.6624203821656051,83.0,6.571428571428571,0,False,False,True,False
rf,balanced,1.0,200,3.0,1,0,0,0.0,5,5,0.25,True,0.20930461928081753,28,53,6,104,0.8235294117647058,0.6624203821656051,83.0,6.571428571428571,0,False,False,True,False
catboost,1:5,0.0,0,,0,200,4,0.03,5,5,0.35,True,0.20120813181431876,28,53,6,104,0.8235294117647058,0.6624203821656051,83.0,6.571428571428571,0,False,False,True,False
rf,1:8,1.0,200,5.0,1,0,0,0.0,5,5,0.25,True,0.18647479786619703,28,53,6,104,0.8235294117647058,0.6624203821656051,83.0,6.571428571428571,0,False,False,True,False
rf,1:8,1.0,500,8.0,2,0,0,0.0,5,5,0.25,True,0.17150964897833207,28,53,6,104,0.8235294117647058,0.6624203821656051,83.0,6.571428571428571,0,False,False,True,False
rf,balanced,1.0,200,8.0,2,0,0,0.0,5,5,0.25,True,0.15610387091343805,28,53,6,104,0.8235294117647058,0.6624203821656051,83.0,6.571428571428571,0,False,False,True,False
rf,balanced,1.0,500,8.0,1,0,0,0.0,5,5,0.25,True,0.1284289594351337,28,53,6,104,0.8235294117647058,0.6624203821656051,83.0,6.571428571428571,0,False,False,True,False
rf,balanced,1.0,200,8.0,1,0,0,0.0,5,5,0.25,True,0.12836587364363033,28,53,6,104,0.8235294117647058,0.6624203821656051,83.0,6.571428571428571,0,False,False,True,False
catboost,balanced,0.0,0,,0,400,4,0.03,5,5,0.25,True,0.07217964524744594,28,53,6,104,0.8235294117647058,0.6624203821656051,83.0,6.571428571428571,0,False,False,True,False
catboost,1:5,0.0,0,,0,400,5,0.05,5,5,0.25,True,0.0421339053600773,28,53,6,104,0.8235294117647058,0.6624203821656051,83.0,6.571428571428571,0,False,False,True,False
rf,1:3,1.0,200,3.0,4,0,0,0.0,5,5,0.25,True,0.22057165055111688,29,54,5,103,0.8529411764705882,0.6560509554140127,79.0,6.714285714285714,0,False,False,True,False
rf,1:8,1.0,500,5.0,2,0,0,0.0,5,5,0.25,True,0.19943915168297494,29,54,5,103,0.8529411764705882,0.6560509554140127,79.0,6.714285714285714,0,False,False,True,False
rf,1:5,1.0,500,8.0,1,0,0,0.0,5,5,0.45,True,0.18797235456825337,29,54,5,103,0.8529411764705882,0.6560509554140127,79.0,6.714285714285714,0,False,False,True,False
rf,balanced,1.0,200,5.0,1,0,0,0.0,5,5,0.25,True,0.1375567017784438,29,54,5,103,0.8529411764705882,0.6560509554140127,79.0,6.714285714285714,0,False,False,True,False
rf,1:8,1.0,200,3.0,4,0,0,0.0,5,5,0.45,True,0.49524484198389035,28,54,6,103,0.8235294117647058,0.6560509554140127,84.0,6.714285714285714,0,False,False,True,False
rf,1:8,1.0,200,8.0,4,0,0,0.0,5,5,0.45,True,0.2794801557146103,28,54,6,103,0.8235294117647058,0.6560509554140127,84.0,6.714285714285714,0,False,False,True,False
rf,1:3,1.0,200,3.0,1,0,0,0.0,5,5,0.25,True,0.20781987280638498,28,54,6,103,0.8235294117647058,0.6560509554140127,84.0,6.714285714285714,0,False,False,True,False
rf,1:3,1.0,500,8.0,2,0,0,0.0,5,5,0.45,True,0.1931018089979774,28,54,6,103,0.8235294117647058,0.6560509554140127,84.0,6.714285714285714,0,False,False,True,False
rf,1:5,1.0,200,8.0,1,0,0,0.0,5,5,0.45,True,0.18796973755987398,28,54,6,103,0.8235294117647058,0.6560509554140127,84.0,6.714285714285714,0,False,False,True,False
rf,1:8,1.0,200,8.0,2,0,0,0.0,5,5,0.25,True,0.16848656396026943,28,54,6,103,0.8235294117647058,0.6560509554140127,84.0,6.714285714285714,0,False,False,True,False
rf,1:5,1.0,200,8.0,2,0,0,0.0,5,5,0.25,True,0.16053506596100212,28,54,6,103,0.8235294117647058,0.6560509554140127,84.0,6.714285714285714,0,False,False,True,False
rf,balanced,1.0,500,8.0,1,0,0,0.0,5,5,0.45,True,0.15917230685063374,28,54,6,103,0.8235294117647058,0.6560509554140127,84.0,6.714285714285714,0,False,False,True,False
rf,1:3,1.0,200,8.0,2,0,0,0.0,5,5,0.25,True,0.14896060626679825,28,54,6,103,0.8235294117647058,0.6560509554140127,84.0,6.714285714285714,0,False,False,True,False
rf,1:3,1.0,500,8.0,1,0,0,0.0,5,5,0.25,True,0.12466012513156491,28,54,6,103,0.8235294117647058,0.6560509554140127,84.0,6.714285714285714,0,False,False,True,False
catboost,1:5,0.0,0,,0,400,4,0.03,5,5,0.25,True,0.07943468534795481,28,54,6,103,0.8235294117647058,0.6560509554140127,84.0,6.714285714285714,0,False,False,True,False
catboost,1:3,0.0,0,,0,400,4,0.03,5,5,0.35,True,0.06308758556498582,28,54,6,103,0.8235294117647058,0.6560509554140127,84.0,6.714285714285714,0,False,False,True,False
rf,1:5,1.0,500,8.0,2,0,0,0.0,5,5,0.35,True,0.1818730575474134,29,55,5,102,0.8529411764705882,0.6496815286624203,80.0,6.857142857142857,0,False,False,True,False
rf,balanced,1.0,500,5.0,2,0,0,0.0,5,5,0.45,True,0.1790733349715928,29,55,5,102,0.8529411764705882,0.6496815286624203,80.0,6.857142857142857,0,False,False,True,False
rf,1:5,1.0,200,8.0,1,0,0,0.0,5,5,0.25,True,0.12876654817070965,29,55,5,102,0.8529411764705882,0.6496815286624203,80.0,6.857142857142857,0,False,False,True,False
rf,1:5,1.0,500,8.0,1,0,0,0.0,5,5,0.25,True,0.1252782398664905,29,55,5,102,0.8529411764705882,0.6496815286624203,80.0,6.857142857142857,0,False,False,True,False
catboost,1:5,0.0,0,,0,400,5,0.03,5,5,0.25,True,0.06631923514657587,29,55,5,102,0.8529411764705882,0.6496815286624203,80.0,6.857142857142857,0,False,False,True,False
rf,1:8,1.0,500,8.0,2,0,0,0.0,5,5,0.45,True,0.21831996147597138,28,55,6,102,0.8235294117647058,0.6496815286624203,85.0,6.857142857142857,0,False,False,True,False
rf,balanced,1.0,500,8.0,4,0,0,0.0,5,5,0.45,True,0.20014363279911832,28,55,6,102,0.8235294117647058,0.6496815286624203,85.0,6.857142857142857,0,False,False,True,False
rf,1:8,1.0,200,5.0,2,0,0,0.0,5,5,0.25,True,0.19694128895634122,28,55,6,102,0.8235294117647058,0.6496815286624203,85.0,6.857142857142857,0,False,False,True,False
rf,balanced,1.0,500,5.0,1,0,0,0.0,5,5,0.45,True,0.18330479652432188,28,55,6,102,0.8235294117647058,0.6496815286624203,85.0,6.857142857142857,0,False,False,True,False
rf,balanced,1.0,500,8.0,2,0,0,0.0,5,5,0.45,True,0.17135478865340953,28,55,6,102,0.8235294117647058,0.6496815286624203,85.0,6.857142857142857,0,False,False,True,False
rf,balanced,1.0,200,8.0,2,0,0,0.0,5,5,0.45,True,0.16908650866924171,28,55,6,102,0.8235294117647058,0.6496815286624203,85.0,6.857142857142857,0,False,False,True,False
rf,1:5,1.0,500,5.0,1,0,0,0.0,5,5,0.25,True,0.15549438667238444,28,55,6,102,0.8235294117647058,0.6496815286624203,85.0,6.857142857142857,0,False,False,True,False
rf,1:8,1.0,200,8.0,1,0,0,0.0,5,5,0.25,True,0.13511657178964023,28,55,6,102,0.8235294117647058,0.6496815286624203,85.0,6.857142857142857,0,False,False,True,False
logreg,balanced,0.2,0,,0,0,0,0.0,5,5,0.25,True,0.13470358624290765,28,55,6,102,0.8235294117647058,0.6496815286624203,85.0,6.857142857142857,0,False,False,True,False
catboost,1:5,0.0,0,,0,400,3,0.03,5,5,0.25,True,0.10067768291100046,28,55,6,102,0.8235294117647058,0.6496815286624203,85.0,6.857142857142857,0,False,False,True,False
catboost,1:5,0.0,0,,0,400,3,0.05,5,5,0.35,True,0.07145052924940251,28,55,6,102,0.8235294117647058,0.6496815286624203,85.0,6.857142857142857,0,False,False,True,False
catboost,balanced,0.0,0,,0,400,3,0.05,5,5,0.35,True,0.06892780036312018,28,55,6,102,0.8235294117647058,0.6496815286624203,85.0,6.857142857142857,0,False,False,True,False
catboost,1:3,0.0,0,,0,400,3,0.05,5,5,0.45,True,0.053256060313977185,28,55,6,102,0.8235294117647058,0.6496815286624203,85.0,6.857142857142857,0,False,False,True,False
catboost,1:8,0.0,0,,0,400,4,0.03,5,5,0.25,True,0.10086122934548258,29,56,5,101,0.8529411764705882,0.643312101910828,81.0,7.0,0,False,False,True,False
rf,1:8,1.0,500,3.0,4,0,0,0.0,5,5,0.45,True,0.4866224699179936,28,56,6,101,0.8235294117647058,0.643312101910828,86.0,7.0,0,False,False,True,False
rf,1:8,1.0,500,5.0,1,0,0,0.0,5,5,0.45,True,0.3075084290284557,28,56,6,101,0.8235294117647058,0.643312101910828,86.0,7.0,0,False,False,True,False
rf,1:8,1.0,200,5.0,1,0,0,0.0,5,5,0.45,True,0.3071664831733026,28,56,6,101,0.8235294117647058,0.643312101910828,86.0,7.0,0,False,False,True,False
rf,1:8,1.0,200,8.0,2,0,0,0.0,5,5,0.45,True,0.21907468851601405,28,56,6,101,0.8235294117647058,0.643312101910828,86.0,7.0,0,False,False,True,False
rf,1:8,1.0,200,8.0,2,0,0,0.0,5,5,0.35,True,0.19444593011228783,28,56,6,101,0.8235294117647058,0.643312101910828,86.0,7.0,0,False,False,True,False
rf,balanced,1.0,200,5.0,1,0,0,0.0,5,5,0.45,True,0.1759070717249543,28,56,6,101,0.8235294117647058,0.643312101910828,86.0,7.0,0,False,False,True,False
logreg,balanced,0.2,0,,0,0,0,0.0,5,5,0.35,True,0.1345408803155253,28,56,6,101,0.8235294117647058,0.643312101910828,86.0,7.0,0,False,False,True,False
catboost,balanced,0.0,0,,0,200,4,0.05,5,5,0.45,True,0.13369904759747553,28,56,6,101,0.8235294117647058,0.643312101910828,86.0,7.0,0,False,False,True,False
catboost,balanced,0.0,0,,0,200,4,0.05,5,5,0.35,True,0.10909270538131269,28,56,6,101,0.8235294117647058,0.643312101910828,86.0,7.0,0,False,False,True,False
catboost,1:3,0.0,0,,0,400,3,0.05,5,5,0.35,True,0.04901517982153095,28,56,6,101,0.8235294117647058,0.643312101910828,86.0,7.0,0,False,False,True,False
rf,1:8,1.0,200,3.0,2,0,0,0.0,5,5,0.45,True,0.4668931209154358,28,57,6,100,0.8235294117647058,0.6369426751592356,87.0,7.142857142857143,0,False,False,True,False
rf,balanced,1.0,200,5.0,2,0,0,0.0,5,5,0.45,True,0.18042804258225234,28,57,6,100,0.8235294117647058,0.6369426751592356,87.0,7.142857142857143,0,False,False,True,False
rf,balanced,1.0,200,8.0,1,0,0,0.0,5,5,0.45,True,0.1523216784129721,28,57,6,100,0.8235294117647058,0.6369426751592356,87.0,7.142857142857143,0,False,False,True,False
logreg,balanced,0.2,0,,0,0,0,0.0,5,5,0.45,True,0.12963070205802882,28,57,6,100,0.8235294117647058,0.6369426751592356,87.0,7.142857142857143,0,False,False,True,False
catboost,1:3,0.0,0,,0,400,3,0.03,5,5,0.35,True,0.08169373439292793,28,57,6,100,0.8235294117647058,0.6369426751592356,87.0,7.142857142857143,0,False,False,True,False
catboost,1:3,0.0,0,,0,400,5,0.05,5,5,0.25,True,0.026427544434868173,28,57,6,100,0.8235294117647058,0.6369426751592356,87.0,7.142857142857143,0,False,False,True,False
rf,1:8,1.0,500,5.0,4,0,0,0.0,5,5,0.45,True,0.3289160659061561,28,58,6,99,0.8235294117647058,0.6305732484076433,88.0,7.285714285714286,0,False,False,True,False
rf,1:8,1.0,500,8.0,1,0,0,0.0,5,5,0.45,True,0.1995699476988652,28,58,6,99,0.8235294117647058,0.6305732484076433,88.0,7.285714285714286,0,False,False,True,False
rf,1:5,1.0,200,5.0,1,0,0,0.0,5,5,0.25,True,0.1514857173334195,28,58,6,99,0.8235294117647058,0.6305732484076433,88.0,7.285714285714286,0,False,False,True,False
rf,1:8,1.0,500,5.0,2,0,0,0.0,5,5,0.45,True,0.2974651440662329,28,59,6,98,0.8235294117647058,0.6242038216560509,89.0,7.428571428571429,0,False,False,True,False
rf,1:8,1.0,200,8.0,1,0,0,0.0,5,5,0.45,True,0.19363372797486098,28,59,6,98,0.8235294117647058,0.6242038216560509,89.0,7.428571428571429,0,False,False,True,False
logreg,1:3,0.2,0,,0,0,0,0.0,5,5,0.45,True,0.14556087667940418,28,59,6,98,0.8235294117647058,0.6242038216560509,89.0,7.428571428571429,0,False,False,True,False
rf,1:8,1.0,200,3.0,1,0,0,0.0,5,5,0.45,True,0.4566582424183604,28,60,6,97,0.8235294117647058,0.6178343949044586,90.0,7.571428571428571,0,False,False,True,False
rf,1:8,1.0,200,5.0,4,0,0,0.0,5,5,0.45,True,0.3286265786116472,28,60,6,97,0.8235294117647058,0.6178343949044586,90.0,7.571428571428571,0,False,False,True,False
logreg,1:3,0.2,0,,0,0,0,0.0,5,5,0.25,True,0.09640729602873917,28,60,6,97,0.8235294117647058,0.6178343949044586,90.0,7.571428571428571,0,False,False,True,False
rf,1:8,1.0,500,3.0,2,0,0,0.0,5,5,0.45,True,0.4549585449028486,28,61,6,96,0.8235294117647058,0.6114649681528662,91.0,7.714285714285714,0,False,False,True,False
rf,1:8,1.0,200,5.0,2,0,0,0.0,5,5,0.45,True,0.2932175364045347,28,61,6,96,0.8235294117647058,0.6114649681528662,91.0,7.714285714285714,0,False,False,True,False
logreg,1:8,0.2,0,,0,0,0,0.0,5,5,0.45,True,0.17412756260242312,28,61,6,96,0.8235294117647058,0.6114649681528662,91.0,7.714285714285714,0,False,False,True,False
logreg,1:5,0.2,0,,0,0,0,0.0,5,5,0.45,True,0.15966133452299144,28,61,6,96,0.8235294117647058,0.6114649681528662,91.0,7.714285714285714,0,False,False,True,False
logreg,1:5,0.2,0,,0,0,0,0.0,5,5,0.35,True,0.13234598015052115,28,61,6,96,0.8235294117647058,0.6114649681528662,91.0,7.714285714285714,0,False,False,True,False
logreg,1:3,0.2,0,,0,0,0,0.0,5,5,0.35,True,0.12048619453680384,28,61,6,96,0.8235294117647058,0.6114649681528662,91.0,7.714285714285714,0,False,False,True,False
rf,1:8,1.0,500,3.0,1,0,0,0.0,5,5,0.45,True,0.44544742998199177,28,62,6,95,0.8235294117647058,0.6050955414012739,92.0,7.857142857142857,0,False,False,True,False
logreg,1:8,0.2,0,,0,0,0,0.0,5,5,0.25,True,0.11672459347592587,28,63,6,94,0.8235294117647058,0.5987261146496815,93.0,8.0,0,False,False,True,False
logreg,1:5,0.2,0,,0,0,0,0.0,5,5,0.25,True,0.1072692156656875,28,63,6,94,0.8235294117647058,0.5987261146496815,93.0,8.0,0,False,False,True,False
logreg,1:8,0.2,0,,0,0,0,0.0,5,5,0.35,True,0.13028385676389792,29,64,5,93,0.8529411764705882,0.5923566878980892,89.0,8.142857142857142,0,False,False,True,False
