model_name,logreg_c,dtree_max_depth,dtree_min_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_min_child_weight,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,xgb_gamma,cb_iterations,cb_depth,cb_learning_rate,cb_l2_leaf_reg,threshold,tp,fp,fn,tn,sens,spec
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.8,6.0,0.2,0,0,0.0,0.0,0.1277165710926056,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.8,1.0,0.2,0,0,0.0,0.0,0.12632599472999573,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.12563958764076233,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.8,1.0,0.2,0,0,0.0,0.0,0.12171978503465652,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.9,1.0,0.2,0,0,0.0,0.0,0.1117076501250267,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,80,4,0.03,1.0,0.9,0.9,3.0,0.0,0,0,0.0,0.0,0.10997778177261353,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.8,3.0,0.0,0,0,0.0,0.0,0.10760501772165298,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,80,4,0.03,2.0,0.85,0.9,1.0,0.2,0,0,0.0,0.0,0.09231889247894287,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,80,3,0.03,2.0,0.85,0.9,1.0,0.2,0,0,0.0,0.0,0.09226352721452713,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.9,1.0,0.2,0,0,0.0,0.0,0.08893578499555588,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.9,1.0,0.0,0,0,0.0,0.0,0.08689698576927185,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.9,3.0,0.2,0,0,0.0,0.0,0.1595994532108307,32,48,2,109,0.9411764705882353,0.6942675159235668
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.8,1.0,0.0,0,0,0.0,0.0,0.15806005895137787,32,48,2,109,0.9411764705882353,0.6942675159235668
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.8,1.0,0.2,0,0,0.0,0.0,0.15806005895137787,32,48,2,109,0.9411764705882353,0.6942675159235668
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,1.0,0.0,0,0,0.0,0.0,0.151829332113266,32,48,2,109,0.9411764705882353,0.6942675159235668
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,1.0,0.2,0,0,0.0,0.0,0.151829332113266,32,48,2,109,0.9411764705882353,0.6942675159235668
xgboost,0.0,0,0,50,3,0.02,1.0,0.9,0.8,1.0,0.0,0,0,0.0,0.0,0.14800186455249786,32,48,2,109,0.9411764705882353,0.6942675159235668
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.9,3.0,0.0,0,0,0.0,0.0,0.1378244012594223,32,48,2,109,0.9411764705882353,0.6942675159235668
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.9,3.0,0.0,0,0,0.0,0.0,0.13667196035385132,32,48,2,109,0.9411764705882353,0.6942675159235668
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.8,3.0,0.2,0,0,0.0,0.0,0.13515932857990265,32,48,2,109,0.9411764705882353,0.6942675159235668
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.8,3.0,0.2,0,0,0.0,0.0,0.13515932857990265,32,48,2,109,0.9411764705882353,0.6942675159235668
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.8,3.0,0.0,0,0,0.0,0.0,0.135001078248024,32,48,2,109,0.9411764705882353,0.6942675159235668
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.8,3.0,0.0,0,0,0.0,0.0,0.135001078248024,32,48,2,109,0.9411764705882353,0.6942675159235668
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.8,1.0,0.0,0,0,0.0,0.0,0.12632599472999573,32,48,2,109,0.9411764705882353,0.6942675159235668
